Protocol,Port,Packets,Bytes
TCP,44760,23,1290
TCP,24052,21,1290
TCP,31905,23,1290
TCP,41659,23,1290
TCP,28767,19,1290
TCP,24811,21,1290
TCP,22435,19,1290
TCP,21698,19,1290
TCP,34699,23,1290
TCP,41613,23,1290
TCP,47675,19,1290
TCP,23507,23,1290
TCP,45992,23,1290
TCP,38500,23,1290
TCP,23009,22,1288
TCP,15337,18,1288
TCP,47437,22,1288
TCP,43605,22,1288
TCP,30756,22,1288
TCP,42973,22,1288
TCP,31228,22,1288
TCP,34293,22,1288
TCP,28241,22,1288
TCP,46294,22,1288
TCP,33573,22,1288
UDP,31232,30,1288
TCP,12459,22,1288
TCP,49718,22,1288
TCP,43566,22,1288
TCP,46065,22,1288
TCP,42689,22,1288
TCP,38096,20,1288
TCP,20663,22,1288
UDP,30026,30,1288
TCP,46207,22,1288
TCP,26423,22,1288
TCP,45386,22,1288
TCP,44187,22,1288
TCP,22984,22,1288
TCP,39479,22,1288
TCP,40962,22,1288
TCP,41631,22,1288
TCP,47339,22,1288
TCP,41682,22,1288
TCP,17409,22,1288
TCP,40899,22,1288
TCP,17393,18,1288
TCP,19501,22,1288
TCP,45942,22,1288
TCP,44805,22,1288
TCP,37718,22,1288
TCP,41720,22,1288
UDP,25290,30,1288
TCP,44191,22,1288
TCP,26733,22,1288
TCP,52962,22,1288
TCP,31239,22,1288
TCP,40647,22,1288
TCP,33461,22,1288
TCP,37516,22,1288
TCP,12730,22,1288
TCP,14116,22,1288
TCP,35238,22,1288
TCP,22458,20,1288
TCP,29802,22,1288
TCP,51803,22,1288
UDP,5946,28,1288
TCP,30313,22,1288
TCP,37753,22,1288
TCP,15411,22,1288
TCP,39550,21,1286
TCP,45606,23,1286
TCP,35978,19,1286
TCP,39839,23,1286
TCP,40743,23,1286
TCP,26167,21,1286
TCP,20260,23,1286
TCP,11743,19,1286
TCP,26674,21,1286
TCP,27502,21,1286
TCP,38336,19,1286
TCP,33073,21,1286
TCP,41767,23,1286
TCP,18336,21,1286
TCP,30490,23,1286
TCP,23820,19,1286
TCP,43425,23,1286
TCP,10076,21,1286
TCP,47231,23,1286
TCP,44473,23,1286
TCP,52811,23,1286
TCP,28832,19,1286
TCP,35319,23,1286
TCP,12943,19,1286
TCP,20314,21,1286
TCP,40969,19,1286
TCP,43100,23,1286
TCP,44360,23,1286
TCP,14553,21,1286
TCP,36254,23,1286
TCP,33615,23,1286
TCP,51403,23,1286
TCP,44050,23,1286
TCP,29523,19,1286
TCP,31426,19,1286
TCP,14005,18,1284
TCP,45668,18,1284
TCP,46077,22,1284
TCP,15464,22,1284
TCP,8643,20,1284
TCP,13924,22,1284
TCP,9913,22,1284
TCP,37728,22,1284
TCP,26775,22,1284
TCP,29043,22,1284
TCP,19331,22,1284
TCP,13431,22,1284
TCP,34268,20,1284
TCP,7834,22,1284
TCP,28345,18,1284
TCP,41132,22,1284
TCP,17264,22,1284
TCP,36272,22,1284
TCP,21940,22,1284
TCP,21982,18,1284
TCP,41956,20,1284
TCP,30122,23,1282
TCP,25127,19,1282
TCP,13945,23,1282
TCP,822,23,1282
TCP,34301,23,1282
TCP,25306,21,1282
TCP,13651,21,1282
TCP,49811,23,1282
TCP,24362,23,1282
TCP,40726,23,1282
TCP,33321,23,1282
TCP,38567,23,1282
TCP,55153,23,1282
TCP,20496,21,1282
TCP,25695,23,1282
TCP,13405,23,1282
TCP,31995,21,1282
TCP,43452,21,1282
TCP,17784,21,1282
TCP,17630,23,1282
TCP,9647,19,1282
TCP,33249,23,1282
TCP,45720,23,1282
TCP,18591,23,1282
TCP,31592,23,1282
TCP,48673,23,1282
TCP,41961,23,1282
TCP,17212,21,1282
TCP,47436,23,1282
TCP,47636,23,1282
TCP,49270,23,1282
TCP,50333,21,1282
TCP,16149,23,1282
TCP,55795,23,1282
TCP,7884,19,1282
TCP,41350,21,1282
TCP,40677,23,1282
TCP,35135,23,1282
TCP,18744,21,1282
TCP,51284,23,1282
TCP,12803,19,1282
TCP,39905,23,1282
TCP,26256,23,1282
TCP,27478,22,1280
TCP,28811,22,1280
TCP,50109,20,1280
TCP,44163,20,1280
TCP,46349,22,1280
TCP,31946,18,1280
TCP,40667,22,1280
TCP,27766,22,1280
TCP,36204,20,1280
TCP,45040,22,1280
TCP,41819,22,1280
TCP,52114,22,1280
TCP,12666,18,1280
TCP,53744,22,1280
TCP,11042,20,1280
TCP,33195,22,1280
TCP,7485,22,1280
TCP,39468,22,1280
UDP,26250,30,1280
TCP,30556,22,1280
TCP,7498,18,1280
TCP,26380,21,1278
TCP,21222,21,1278
TCP,25949,21,1278
TCP,9428,21,1278
TCP,9423,21,1278
TCP,14968,21,1278
TCP,44334,23,1278
TCP,17019,21,1278
TCP,18521,21,1278
TCP,12436,21,1278
TCP,21743,23,1278
TCP,28187,19,1278
TCP,21780,21,1278
TCP,27855,21,1278
TCP,44519,21,1278
UDP,25513,21,1278
TCP,12651,21,1278
TCP,25716,21,1278
TCP,34966,23,1278
TCP,10894,22,1276
TCP,15332,22,1276
TCP,11582,22,1276
TCP,42837,22,1276
TCP,52672,22,1276
TCP,44043,22,1276
TCP,39054,20,1276
TCP,38916,22,1276
TCP,22415,18,1276
TCP,3994,22,1276
TCP,21784,18,1276
TCP,13684,22,1276
TCP,44194,20,1276
TCP,16251,22,1276
TCP,35534,22,1276
TCP,37832,20,1276
TCP,42056,20,1276
TCP,50105,22,1276
TCP,15897,22,1276
TCP,32803,20,1276
TCP,46959,22,1276
TCP,13508,22,1276
TCP,17352,22,1276
TCP,30092,22,1276
TCP,23347,18,1276
TCP,38944,20,1276
TCP,21317,18,1276
TCP,33296,20,1276
TCP,45188,22,1276
TCP,44870,22,1276
TCP,19390,22,1276
TCP,57576,22,1276
TCP,26977,22,1276
TCP,14483,21,1274
UDP,30577,23,1274
TCP,45633,21,1274
TCP,25911,21,1274
TCP,25203,21,1274
TCP,43556,21,1274
TCP,40041,21,1274
TCP,16012,21,1274
TCP,24297,21,1274
TCP,12238,21,1274
TCP,23050,21,1274
TCP,27274,21,1274
TCP,47811,23,1274
TCP,24433,21,1274
TCP,35860,23,1274
TCP,43546,23,1274
TCP,23882,21,1274
TCP,18896,21,1274
TCP,27684,21,1274
TCP,34170,23,1274
TCP,35962,23,1274
TCP,56850,21,1274
TCP,40383,19,1274
TCP,37905,21,1274
TCP,26991,21,1274
TCP,15367,21,1274
TCP,26058,21,1274
TCP,10511,19,1274
UDP,7140,29,1274
TCP,37535,23,1274
TCP,33476,21,1274
TCP,30515,21,1274
TCP,7098,19,1274
TCP,44084,23,1274
TCP,53949,21,1274
TCP,5479,23,1274
TCP,55087,21,1274
TCP,31645,21,1274
TCP,26460,19,1274
TCP,36549,23,1274
TCP,47148,23,1274
TCP,11897,21,1274
TCP,11178,21,1274
TCP,13063,21,1274
TCP,6648,19,1274
TCP,36287,23,1274
TCP,32094,21,1274
TCP,43633,23,1274
TCP,56263,21,1274
TCP,27728,21,1274
TCP,55963,21,1274
TCP,30632,21,1274
TCP,47848,21,1274
TCP,32519,21,1274
TCP,11040,21,1274
TCP,34318,21,1274
