Protocol,Port,Packets,Bytes
TCP,6521,100,4000
TCP,6522,100,4000
TCP,25964,100,4000
TCP,6538,100,4000
TCP,6540,100,4000
TCP,6564,100,4000
TCP,6565,100,4000
TCP,29227,100,4000
TCP,6571,100,4000
TCP,6574,100,4000
TCP,6585,100,4000
TCP,6639,100,4000
TCP,10350,100,4000
TCP,6652,100,4000
TCP,6658,100,4000
TCP,37989,100,4000
TCP,42720,100,4000
TCP,42714,100,4000
TCP,10317,100,4000
TCP,38004,100,4000
TCP,6663,100,4000
TCP,29223,100,4000
TCP,10281,100,4000
TCP,38009,100,4000
TCP,29105,100,4000
TCP,38028,100,4000
TCP,10268,100,4000
TCP,10263,100,4000
TCP,6675,100,4000
TCP,25984,100,4000
TCP,6680,100,4000
TCP,42521,100,4000
TCP,6685,100,4000
TCP,6686,100,4000
TCP,6694,100,4000
TCP,42515,100,4000
TCP,7785,100,4000
TCP,10226,100,4000
TCP,10223,100,4000
TCP,29066,100,4000
TCP,10217,100,4000
TCP,29049,100,4000
TCP,29010,100,4000
TCP,6711,100,4000
TCP,29005,100,4000
TCP,42483,100,4000
TCP,38222,100,4000
TCP,7790,100,4000
TCP,28990,100,4000
TCP,10154,100,4000
TCP,28962,100,4000
TCP,10124,100,4000
TCP,10108,100,4000
TCP,10099,100,4000
TCP,25997,100,4000
TCP,10089,100,4000
TCP,39734,100,4000
TCP,6729,100,4000
TCP,26009,100,4000
TCP,10032,100,4000
TCP,26040,100,4000
TCP,6731,100,4000
TCP,10025,100,4000
TCP,10021,100,4000
TCP,6734,100,4000
TCP,26057,100,4000
TCP,9976,100,4000
TCP,42398,100,4000
TCP,6744,100,4000
TCP,9970,100,4000
TCP,9965,100,4000
TCP,26059,100,4000
TCP,9963,100,4000
TCP,9962,100,4000
TCP,38396,100,4000
TCP,9958,100,4000
TCP,42351,100,4000
TCP,26068,100,4000
TCP,9946,100,4000
TCP,7105,100,4000
TCP,9945,100,4000
TCP,9938,100,4000
TCP,42269,100,4000
TCP,9935,100,4000
TCP,6746,100,4000
TCP,26114,100,4000
TCP,42163,100,4000
TCP,38465,100,4000
TCP,38468,100,4000
TCP,9921,100,4000
TCP,9915,100,4000
TCP,26206,100,4000
TCP,9902,100,4000
TCP,9897,100,4000
TCP,9896,100,4000
TCP,26218,100,4000
TCP,7793,100,4000
TCP,42050,100,4000
TCP,26294,100,4000
TCP,26379,100,4000
TCP,6775,100,4000
TCP,38490,100,4000
TCP,9860,100,4000
TCP,26387,100,4000
TCP,6783,100,4000
TCP,26396,100,4000
TCP,38529,100,4000
TCP,41996,100,4000
TCP,6797,100,4000
TCP,9841,100,4000
TCP,9838,100,4000
TCP,9830,100,4000
TCP,9826,100,4000
TCP,38550,100,4000
TCP,9822,100,4000
TCP,9819,100,4000
TCP,9813,100,4000
TCP,9811,100,4000
TCP,9809,100,4000
TCP,9807,100,4000
TCP,9799,100,4000
TCP,26493,100,4000
TCP,26514,100,4000
TCP,9783,100,4000
TCP,9759,100,4000
TCP,9755,100,4000
TCP,9749,100,4000
TCP,9745,100,4000
TCP,6807,100,4000
TCP,9738,100,4000
TCP,41875,100,4000
TCP,9737,100,4000
TCP,26521,100,4000
TCP,9736,100,4000
TCP,9735,100,4000
TCP,9728,100,4000
TCP,26528,100,4000
TCP,9722,100,4000
TCP,9710,100,4000
TCP,9707,100,4000
TCP,9703,100,4000
TCP,41833,100,4000
TCP,41754,100,4000
TCP,9689,100,4000
TCP,9687,100,4000
TCP,9680,100,4000
TCP,9673,100,4000
TCP,9651,100,4000
TCP,9646,100,4000
TCP,9645,100,4000
TCP,9642,100,4000
TCP,41752,100,4000
TCP,41736,100,4000
TCP,9634,100,4000
TCP,38566,100,4000
TCP,26541,100,4000
TCP,41716,100,4000
TCP,9604,100,4000
TCP,26567,100,4000
TCP,9602,100,4000
TCP,9601,100,4000
TCP,6811,100,4000
TCP,9583,100,4000
TCP,38567,100,4000
TCP,6828,100,4000
TCP,41670,100,4000
TCP,9574,100,4000
TCP,6836,100,4000
TCP,9560,100,4000
TCP,9548,100,4000
TCP,6846,100,4000
TCP,9537,100,4000
TCP,9528,100,4000
TCP,9524,100,4000
TCP,9521,100,4000
TCP,6856,100,4000
TCP,7805,100,4000
TCP,9509,100,4000
TCP,9508,100,4000
TCP,41619,100,4000
TCP,9504,100,4000
TCP,38593,100,4000
TCP,9497,100,4000
TCP,9493,100,4000
TCP,9483,100,4000
TCP,9456,100,4000
TCP,9446,100,4000
TCP,9433,100,4000
TCP,9416,100,4000
TCP,9413,100,4000
TCP,9406,100,4000
TCP,9403,100,4000
TCP,9383,100,4000
TCP,9373,100,4000
TCP,9372,100,4000
TCP,9371,100,4000
TCP,41567,100,4000
TCP,26670,100,4000
TCP,41507,100,4000
TCP,9341,100,4000
TCP,9317,100,4000
TCP,9316,100,4000
TCP,41493,100,4000
TCP,41460,100,4000
TCP,41454,100,4000
TCP,9290,100,4000
TCP,6873,100,4000
TCP,9269,100,4000
TCP,9263,100,4000
TCP,41452,100,4000
TCP,26699,100,4000
TCP,6876,100,4000
TCP,9197,100,4000
TCP,9184,100,4000
TCP,6882,100,4000
TCP,9172,100,4000
TCP,9167,100,4000
TCP,9165,100,4000
TCP,9155,100,4000
TCP,9153,100,4000
TCP,9152,100,4000
TCP,41358,100,4000
TCP,9140,100,4000
TCP,9134,100,4000
TCP,9127,100,4000
TCP,9114,100,4000
TCP,9097,100,4000
TCP,9096,100,4000
TCP,9075,100,4000
TCP,9069,100,4000
TCP,26764,100,4000
TCP,9064,100,4000
TCP,27788,100,4000
TCP,7811,100,4000
TCP,9045,100,4000
TCP,7814,100,4000
TCP,27778,100,4000
TCP,7827,100,4000
TCP,7834,100,4000
TCP,9039,100,4000
TCP,7849,100,4000
TCP,26840,100,4000
TCP,9032,100,4000
TCP,9031,100,4000
TCP,9028,100,4000
TCP,41229,100,4000
TCP,9004,100,4000
TCP,8988,100,4000
TCP,7856,100,4000
TCP,8970,100,4000
TCP,6883,100,4000
TCP,7862,100,4000
TCP,8956,100,4000
TCP,8950,100,4000
TCP,8945,100,4000
TCP,8941,100,4000
TCP,26882,100,4000
TCP,8917,100,4000
TCP,8916,100,4000
TCP,8909,100,4000
TCP,8905,100,4000
TCP,26899,100,4000
TCP,8896,100,4000
TCP,8885,100,4000
TCP,26911,100,4000
TCP,8871,100,4000
TCP,8870,100,4000
TCP,8867,100,4000
TCP,28469,100,4000
TCP,8858,100,4000
TCP,38606,100,4000
TCP,6889,100,4000
TCP,8836,100,4000
TCP,8832,100,4000
TCP,8831,100,4000
TCP,41135,100,4000
TCP,8823,100,4000
TCP,39809,100,4000
TCP,41129,100,4000
TCP,8819,100,4000
TCP,41127,100,4000
TCP,6890,100,4000
TCP,8812,100,4000
TCP,8810,100,4000
TCP,8801,100,4000
TCP,6892,100,4000
TCP,8784,100,4000
TCP,26914,100,4000
TCP,39826,100,4000
TCP,38631,100,4000
TCP,41102,100,4000
TCP,7894,100,4000
TCP,26934,100,4000
TCP,8748,100,4000
TCP,38661,100,4000
TCP,38662,100,4000
TCP,8734,100,4000
TCP,39830,100,4000
TCP,26958,100,4000
TCP,8731,100,4000
TCP,8719,100,4000
TCP,38712,100,4000
TCP,8717,100,4000
TCP,8715,100,4000
TCP,39833,100,4000
TCP,8705,100,4000
TCP,8693,100,4000
TCP,41022,100,4000
TCP,8685,100,4000
TCP,41003,100,4000
TCP,7946,100,4000
TCP,8676,100,4000
TCP,41000,100,4000
TCP,8648,100,4000
TCP,27015,100,4000
TCP,40984,100,4000
TCP,6906,100,4000
TCP,6913,100,4000
TCP,8606,100,4000
TCP,8603,100,4000
TCP,40880,100,4000
TCP,8601,100,4000
TCP,8594,100,4000
TCP,40874,100,4000
TCP,8589,100,4000
TCP,6917,100,4000
TCP,8587,100,4000
TCP,8581,100,4000
TCP,8580,100,4000
TCP,28905,100,4000
TCP,39876,100,4000
TCP,7965,100,4000
TCP,8569,100,4000
TCP,8556,100,4000
TCP,8541,100,4000
TCP,40822,100,4000
TCP,8534,100,4000
TCP,27039,100,4000
TCP,8533,100,4000
TCP,27063,100,4000
TCP,8529,100,4000
TCP,8525,100,4000
TCP,7968,100,4000
TCP,38764,100,4000
TCP,8519,100,4000
TCP,39880,100,4000
TCP,6941,100,4000
TCP,27102,100,4000
TCP,8515,100,4000
TCP,6948,100,4000
TCP,6952,100,4000
TCP,8511,100,4000
TCP,6972,100,4000
TCP,8493,100,4000
TCP,27135,100,4000
TCP,8458,100,4000
TCP,8456,100,4000
TCP,8454,100,4000
TCP,6990,100,4000
TCP,27668,100,4000
TCP,8419,100,4000
TCP,27649,100,4000
TCP,8410,100,4000
TCP,8407,100,4000
TCP,7046,100,4000
TCP,8398,100,4000
TCP,8393,100,4000
TCP,8391,100,4000
TCP,7047,100,4000
TCP,7973,100,4000
TCP,28794,100,4000
TCP,7103,100,4000
TCP,8388,100,4000
TCP,40361,100,4000
TCP,8371,100,4000
TCP,28699,100,4000
TCP,8357,100,4000
TCP,39939,100,4000
TCP,8348,100,4000
TCP,38804,100,4000
TCP,8346,100,4000
TCP,8345,100,4000
TCP,7057,100,4000
TCP,27297,100,4000
TCP,8334,100,4000
TCP,40316,100,4000
TCP,40312,100,4000
TCP,40292,100,4000
TCP,7983,100,4000
TCP,40269,100,4000
TCP,40268,100,4000
TCP,8288,100,4000
TCP,8287,100,4000
TCP,8279,100,4000
TCP,8272,100,4000
TCP,8267,100,4000
TCP,7075,100,4000
TCP,40266,100,4000
TCP,8265,100,4000
TCP,40265,100,4000
TCP,40262,100,4000
TCP,8259,100,4000
TCP,8257,100,4000
TCP,8254,100,4000
TCP,27430,100,4000
TCP,38848,100,4000
TCP,8239,100,4000
TCP,7092,100,4000
TCP,8234,100,4000
TCP,8198,100,4000
TCP,8187,100,4000
TCP,8168,100,4000
TCP,8157,100,4000
TCP,38863,100,4000
TCP,8137,100,4000
TCP,8136,100,4000
TCP,7986,100,4000
TCP,8135,100,4000
TCP,27433,100,4000
TCP,38879,100,4000
UDP,19860,100,4000
TCP,8125,100,4000
TCP,40229,100,4000
TCP,40217,100,4000
TCP,27457,100,4000
TCP,8095,100,4000
TCP,8079,100,4000
TCP,7086,100,4000
TCP,40098,100,4000
TCP,8065,100,4000
TCP,40084,100,4000
TCP,28633,100,4000
TCP,8048,100,4000
TCP,8045,100,4000
TCP,7988,100,4000
TCP,39964,100,4000
TCP,39961,100,4000
TCP,39958,100,4000
TCP,7996,100,4000
TCP,30054,100,4000
UDP,4271,100,3200
UDP,36653,100,2800
TCP,18655,1347584,1314
TCP,44357,737280,908
TCP,50063,647168,827
TCP,39805,638976,819
UDP,32305,1204192,805
TCP,50695,671744,793
TCP,41100,458752,626
TCP,40858,462848,625
TCP,39108,442368,617
TCP,9895,503808,612
TCP,41116,425984,603
TCP,41178,430080,600
TCP,39070,413696,590
TCP,39502,417792,580
TCP,39488,417792,576
TCP,41150,409600,562
TCP,41310,413696,560
TCP,41286,413696,552
TCP,39500,397312,549
TCP,8236,405504,542
TCP,51659,421888,535
TCP,40729,450560,533
TCP,40252,405504,528
TCP,41298,385024,527
TCP,41222,409600,524
TCP,39088,405504,521
TCP,34060,401408,496
TCP,41072,364544,492
TCP,39090,364544,485
TCP,41040,356352,482
TCP,26656,401408,470
TCP,41342,319488,463
TCP,41272,327680,461
TCP,32884,344064,460
TCP,34087,339968,455
TCP,21310,376832,452
TCP,11914,372736,445
TCP,19039,352256,437
TCP,22348,311296,431
TCP,23907,319488,419
TCP,23619,327680,419
TCP,17110,459036,414
TCP,24667,299008,394
TCP,51454,290816,388
TCP,24340,294912,388
TCP,20406,348160,384
TCP,33401,311296,365
TCP,20127,274432,352
TCP,24900,274432,346
TCP,20256,270336,333
TCP,21076,274432,333
TCP,22252,270336,333
TCP,35541,274432,328
TCP,37647,282624,328
TCP,24515,237568,326
TCP,54907,258048,315
TCP,40366,229376,314
TCP,14541,237568,300
TCP,33110,192512,288
TCP,33546,217088,283
TCP,16668,212992,283
TCP,18068,311296,276
TCP,40854,208896,275
TCP,37351,233472,270
UDP,52343,249856,266
TCP,45961,212992,265
TCP,24196,196608,265
TCP,39731,212992,253
TCP,23200,221184,248
TCP,24761,208896,247
TCP,34040,212992,247
TCP,47817,196608,235
TCP,50348,180224,234
UDP,12123,221680,233
TCP,41132,176128,230
TCP,40056,151552,227
TCP,45218,167936,216
TCP,33767,172032,199
TCP,41254,151552,191
TCP,14834,126976,190
TCP,23747,118784,178
UDP,17387,188416,161
TCP,22656,131072,160
TCP,22539,98304,147
UDP,7335,179460,145
TCP,41279,110592,136
TCP,35044,90112,135
TCP,20051,90112,135
TCP,16336,90112,135
TCP,22465,102400,123
UDP,10671,90112,117
TCP,37537,77824,116
UDP,12497,143360,115
UDP,16178,162292,115
TCP,48787,98304,107
TCP,44244,94208,105
TCP,18415,69632,104
UDP,50477,115656,103
UDP,50056,102400,101
TCP,50921,86016,99
TCP,13283,65536,98
UDP,11379,127404,98
UDP,5341,110592,93
TCP,10070,61440,92
TCP,18305,61440,92
TCP,17491,61440,92
TCP,51240,90112,88
UDP,7805,97132,87
TCP,15332,57344,86
TCP,12142,57344,86
TCP,21305,57344,86
TCP,32272,81920,86
TCP,15543,57344,86
TCP,18264,57344,86
TCP,11404,57344,86
TCP,14919,57344,86
TCP,13064,57344,86
TCP,14458,57344,86
UDP,15515,98304,82
TCP,39700,81920,82
UDP,7255,124708,80
UDP,12610,121020,80
TCP,27207,73728,80
TCP,12325,53248,79
TCP,18555,53248,79
TCP,13576,53248,79
TCP,11930,53248,79
TCP,11476,53248,79
TCP,23999,53248,79
TCP,11065,53248,79
TCP,17158,77824,76
TCP,47922,77824,76
TCP,17911,49152,73
TCP,10693,49152,73
TCP,14811,49152,73
TCP,20233,49152,73
TCP,18129,49152,73
TCP,15734,49152,73
TCP,13431,49152,73
TCP,13563,49152,73
TCP,24565,49152,73
TCP,39056,49152,73
TCP,21485,49152,73
TCP,15047,49152,73
TCP,16489,49152,73
TCP,12439,49152,73
TCP,16731,49152,73
TCP,19368,49152,73
TCP,19309,49152,73
UDP,12869,103044,69
TCP,10617,45056,67
TCP,17453,45056,67
TCP,17178,45056,67
TCP,16942,45056,67
TCP,16565,45056,67
TCP,16282,45056,67
TCP,18512,45056,67
TCP,15908,45056,67
TCP,18667,45056,67
TCP,15320,45056,67
TCP,22134,45056,67
TCP,14428,45056,67
TCP,13781,45056,67
TCP,11481,45056,67
TCP,18725,69632,65
UDP,50038,81920,63
UDP,18609,98304,62
TCP,17672,40960,61
TCP,18534,40960,61
TCP,17461,40960,61
TCP,18042,40960,61
TCP,24245,40960,61
TCP,11685,40960,61
TCP,19964,40960,61
TCP,19692,40960,61
TCP,19818,40960,61
TCP,18346,40960,61
TCP,18320,40960,61
TCP,19021,40960,61
TCP,12548,40960,61
TCP,19962,40960,61
TCP,10215,40960,61
TCP,10389,40960,61
TCP,11912,40960,61
TCP,16298,40960,61
TCP,12964,40960,60
TCP,15619,40960,60
UDP,26955,100628,59
UDP,52702,53248,59
TCP,44542,65536,59
TCP,12841,45056,59
TCP,18103,40960,58
UDP,9825,94208,58
UDP,12244,90852,56
TCP,41650,36864,55
TCP,11317,36864,55
TCP,12620,36864,55
TCP,18447,36864,55
TCP,17659,36864,55
TCP,52918,36864,55
TCP,20295,36864,55
TCP,14173,36864,55
TCP,32506,36864,55
TCP,18310,36864,55
TCP,11671,36864,55
TCP,16787,36864,55
TCP,12042,36864,55
TCP,16009,36864,55
TCP,14116,36864,55
TCP,12452,36864,55
TCP,17446,36864,55
TCP,18057,36864,55
TCP,13298,36864,55
UDP,7220,126976,54
UDP,19069,78952,52
UDP,58314,89840,51
UDP,51491,69632,51
UDP,8352,95540,50
TCP,32005,53248,50
UDP,24135,45056,50
TCP,32350,53248,50
TCP,33144,53248,50
TCP,57494,32768,49
TCP,11479,32768,49
TCP,12334,32768,49
TCP,24291,32768,49
TCP,10454,32768,49
TCP,13740,32768,49
TCP,12114,32768,49
TCP,15554,32768,49
TCP,32105,32768,49
TCP,15768,32768,49
TCP,15215,32768,49
TCP,17536,32768,49
TCP,19913,32768,49
TCP,14938,32768,49
TCP,12660,32768,49
TCP,16140,32768,49
TCP,19101,32768,49
TCP,11283,32768,49
TCP,13286,32768,49
TCP,11433,32768,49
TCP,19287,32768,49
TCP,16753,32768,49
UDP,7175,61440,47
TCP,36670,53248,47
UDP,16896,69964,45
UDP,50068,45056,45
TCP,32551,49152,44
TCP,32312,53248,44
TCP,18584,28672,43
TCP,15738,28672,43
TCP,13619,28672,43
TCP,18902,28672,43
TCP,13833,28672,43
TCP,17725,28672,43
TCP,40516,28672,43
TCP,20175,28672,43
TCP,24171,28672,43
TCP,19245,28672,43
TCP,11774,28672,43
TCP,23705,28672,43
TCP,16369,28672,43
TCP,18727,28672,43
TCP,12797,28672,43
TCP,14201,28672,43
TCP,14294,28672,43
TCP,44055,28672,43
TCP,14697,28672,43
TCP,32599,28672,43
TCP,14804,28672,43
TCP,19043,28672,43
TCP,13756,28672,43
TCP,10388,28672,43
TCP,17838,28672,43
TCP,18511,28672,43
TCP,19629,28672,43
TCP,15214,28672,43
TCP,12628,28672,43
TCP,17584,28672,43
TCP,18698,28672,43
TCP,15885,28672,43
TCP,39040,28672,43
TCP,32026,28672,43
UDP,45496,52972,42
UDP,51556,45056,42
UDP,16158,63476,41
UDP,20272,40960,41
TCP,15646,53248,41
UDP,7210,89940,41
TCP,40456,61440,41
TCP,13585,28672,40
UDP,9763,66876,40
UDP,14049,32768,39
UDP,19498,76580,37
UDP,50066,40960,37
TCP,32805,45056,37
TCP,32089,45056,37
UDP,6532,74444,37
TCP,17737,24576,36
TCP,14182,24576,36
TCP,15418,24576,36
TCP,38592,4096,36
TCP,15547,24576,36
TCP,41648,24576,36
TCP,8962,4096,36
TCP,14060,24576,36
TCP,19210,24576,36
TCP,59436,24576,36
TCP,10559,24576,36
TCP,10994,24576,36
TCP,59630,4096,36
TCP,32692,24576,36
TCP,22780,24576,36
TCP,18551,24576,36
TCP,12801,24576,36
TCP,21217,24576,36
TCP,19793,24576,36
TCP,17076,24576,36
TCP,29221,4096,36
TCP,16232,24576,36
TCP,49892,24576,36
UDP,16316,62860,36
TCP,55238,4096,36
TCP,17049,24576,36
TCP,32458,24576,36
TCP,14370,24576,36
TCP,19719,24576,36
TCP,11786,24576,36
TCP,19406,24576,36
UDP,5268,45056,35
UDP,51416,36864,35
UDP,51274,36864,33
UDP,7409,45056,32
UDP,60236,65752,31
UDP,12379,74052,31
TCP,32980,45056,31
UDP,10720,42084,31
UDP,21913,28672,31
UDP,6592,20480,30
TCP,18723,20480,30
TCP,20862,20480,30
TCP,14056,20480,30
TCP,16236,20480,30
TCP,10243,20480,30
TCP,32235,20480,30
TCP,32843,20480,30
TCP,11431,20480,30
TCP,32831,20480,30
TCP,19366,20480,30
TCP,16854,20480,30
TCP,32248,20480,30
TCP,13555,20480,30
TCP,32638,20480,30
TCP,18956,20480,30
TCP,18560,20480,30
TCP,19739,20480,30
TCP,32586,20480,30
TCP,10375,20480,30
TCP,14601,20480,30
TCP,18965,20480,30
TCP,11133,20480,30
TCP,16031,20480,30
TCP,17331,20480,30
TCP,14048,20480,30
UDP,54409,50868,29
TCP,12033,20480,28
UDP,9608,24576,28
UDP,50021,28672,28
TCP,12337,20480,28
TCP,15982,20480,27
TCP,50968,20480,27
UDP,6096,33476,27
UDP,43809,38772,27
UDP,50186,28672,27
UDP,16784,65536,27
TCP,32301,32768,25
TCP,32784,36864,25
UDP,17402,20480,25
UDP,6225,40960,25
TCP,32620,36864,25
UDP,46194,28672,25
UDP,18612,28672,25
TCP,19226,16384,24
UDP,8226,32768,24
TCP,22291,16384,24
TCP,15939,16384,24
TCP,45820,40960,24
TCP,45111,16384,24
TCP,19897,16384,24
TCP,32072,16384,24
TCP,12132,16384,24
TCP,11515,16384,24
TCP,19334,16384,24
TCP,39181,16384,24
TCP,18110,16384,24
TCP,35120,16384,24
TCP,32343,16384,24
TCP,32391,16384,24
TCP,32934,16384,24
TCP,19970,16384,24
TCP,13490,16384,24
TCP,16672,16384,24
TCP,32503,16384,24
TCP,19988,16384,24
TCP,32528,16384,24
TCP,32543,16384,24
TCP,58777,16384,24
TCP,16972,16384,24
TCP,12597,16384,24
TCP,12808,16384,24
UDP,8297,24576,23
UDP,51674,28672,22
UDP,50228,28672,22
TCP,23639,16384,21
UDP,13238,20480,21
UDP,17898,45056,21
TCP,12094,16384,20
UDP,10294,20480,20
UDP,7589,20480,19
UDP,10886,32892,19
TCP,13229,12288,18
TCP,32300,12288,18
TCP,16467,12288,18
TCP,47476,12288,18
TCP,13627,12288,18
TCP,15993,12288,18
TCP,22507,12288,18
TCP,32897,12288,18
TCP,19954,12288,18
TCP,31692,12288,18
TCP,50021,12288,18
TCP,18490,12288,18
TCP,12773,12288,18
TCP,15230,12288,18
TCP,32929,12288,18
TCP,17905,12288,18
TCP,32642,12288,18
TCP,12502,12288,18
TCP,14158,12288,18
TCP,17771,12288,18
TCP,12935,12288,18
TCP,19032,12288,18
TCP,32344,12288,18
TCP,54662,12288,18
TCP,30092,12288,18
TCP,11386,12288,18
TCP,32106,12288,18
UDP,50026,24576,18
TCP,32162,12288,18
TCP,11875,12288,18
TCP,32339,12288,18
TCP,56685,12288,18
TCP,17011,12288,18
TCP,15905,12288,18
TCP,18905,12288,18
TCP,7984,12288,18
TCP,42160,12288,18
TCP,16475,12288,18
UDP,6917,23100,17
UDP,38260,20480,17
UDP,17035,16688,17
TCP,12910,12288,17
TCP,19600,12288,16
UDP,8245,36864,16
UDP,15414,16384,16
UDP,47369,16384,15
UDP,5656,16384,15
UDP,18698,12288,14
UDP,56661,28788,14
UDP,8852,25892,13
TCP,47266,9700,13
TCP,16315,8192,12
TCP,11403,8192,12
TCP,13456,8192,12
TCP,32441,8192,12
TCP,10196,8192,12
TCP,16418,8192,12
TCP,32440,8192,12
TCP,16350,8192,12
TCP,16483,8192,12
TCP,12395,8192,12
TCP,34022,8192,12
TCP,10174,8192,12
TCP,16590,8192,12
TCP,50701,8192,12
TCP,36509,8192,12
TCP,7616,8192,12
TCP,14521,8192,12
TCP,19542,8192,12
TCP,12248,8192,12
TCP,10358,8192,12
TCP,13136,8192,12
TCP,10384,8192,12
TCP,11608,8192,12
TCP,10386,8192,12
TCP,15691,8192,12
TCP,16870,8192,12
TCP,13838,8192,12
TCP,10391,8192,12
TCP,12237,8192,12
TCP,10409,8192,12
TCP,32292,8192,12
TCP,49883,8192,12
UDP,8274,12288,12
TCP,10485,8192,12
TCP,36600,8192,12
TCP,10528,8192,12
UDP,49209,29000,12
TCP,32132,8192,12
TCP,19643,8192,12
TCP,19655,8192,12
TCP,10947,8192,12
TCP,9625,8192,12
UDP,17617,24576,12
TCP,9275,8192,12
TCP,14358,8192,12
TCP,15318,8192,12
TCP,19239,8192,12
TCP,18180,8192,12
TCP,17808,8192,12
TCP,52777,8192,12
TCP,34653,8192,12
TCP,37463,8192,12
TCP,11457,8192,12
TCP,32754,8192,12
TCP,47126,8192,12
TCP,32813,8192,12
TCP,18770,8192,12
TCP,47242,8192,11
TCP,41138,8192,11
TCP,11022,8192,11
UDP,10941,20480,11
TCP,30020,8192,11
UDP,8669,26392,11
TCP,12960,8192,11
TCP,27540,8192,11
TCP,19484,8192,11
UDP,50626,12288,10
UDP,49264,13888,10
UDP,12339,28672,10
UDP,7494,16384,10
UDP,6948,16384,10
UDP,4276,12288,9
TCP,11650,6500,9
UDP,13969,8192,8
UDP,5096,8192,8
UDP,8234,8192,8
UDP,26882,12288,8
UDP,6430,8192,8
UDP,54090,8192,7
UDP,4610,8192,7
UDP,4909,12288,7
TCP,47766,12288,7
TCP,16887,4096,6
TCP,17063,4096,6
TCP,16921,4096,6
TCP,19253,4096,6
TCP,12266,4096,6
TCP,18982,4096,6
TCP,54996,4096,6
TCP,14231,4096,6
TCP,24444,4096,6
TCP,19369,4096,6
TCP,58029,4096,6
TCP,32939,4096,6
TCP,46189,4096,6
TCP,15180,4096,6
TCP,24157,4096,6
TCP,18837,4096,6
TCP,12445,4096,6
TCP,7584,4096,6
TCP,7110,4096,6
TCP,14172,4096,6
TCP,12520,4096,6
TCP,47996,4096,6
TCP,19473,4096,6
TCP,18641,4096,6
TCP,45164,4096,6
TCP,53336,4096,6
TCP,12074,4096,6
TCP,19576,4096,6
TCP,59341,4096,6
TCP,32074,4096,6
TCP,45078,4096,6
TCP,34477,4096,6
TCP,38844,4096,6
TCP,12056,4096,6
TCP,52746,4096,6
TCP,45037,4096,6
TCP,14019,4096,6
TCP,10728,4096,6
TCP,38836,4096,6
TCP,32893,4096,6
TCP,33164,4096,6
TCP,29470,4096,6
TCP,11940,4096,6
UDP,12751,16384,6
TCP,19695,4096,6
TCP,14473,4096,6
TCP,18451,4096,6
TCP,32175,4096,6
TCP,32221,4096,6
TCP,32873,4096,6
TCP,19798,4096,6
TCP,18418,4096,6
UDP,6749,12288,6
TCP,32857,4096,6
TCP,14395,4096,6
TCP,27119,4096,6
TCP,22797,4096,6
TCP,32277,4096,6
TCP,32278,4096,6
TCP,19833,4096,6
TCP,19861,4096,6
TCP,64997,4096,6
TCP,13896,4096,6
TCP,27096,4096,6
TCP,32853,4096,6
TCP,30650,4096,6
TCP,11592,4096,6
TCP,6546,4096,6
TCP,37287,4096,6
TCP,32835,4096,6
TCP,11597,4096,6
TCP,12868,4096,6
TCP,32833,4096,6
TCP,18285,4096,6
TCP,10379,4096,6
TCP,32310,4096,6
TCP,35184,4096,6
TCP,19917,4096,6
TCP,32821,4096,6
TCP,18223,4096,6
TCP,11323,4096,6
TCP,15918,4096,6
TCP,10336,4096,6
TCP,32808,4096,6
TCP,13715,4096,6
TCP,40946,4096,6
TCP,32761,4096,6
TCP,10329,4096,6
TCP,32751,4096,6
UDP,50746,20480,6
TCP,10327,4096,6
TCP,10306,4096,6
TCP,10296,4096,6
TCP,10291,4096,6
TCP,32747,4096,6
TCP,10273,4096,6
TCP,32361,4096,6
TCP,32735,4096,6
TCP,18062,4096,6
TCP,32704,4096,6
TCP,32700,4096,6
TCP,16299,4096,6
TCP,16306,4096,6
TCP,13617,4096,6
TCP,13616,4096,6
TCP,32418,4096,6
TCP,30041,4096,6
TCP,8747,4096,6
TCP,41112,4096,6
TCP,32682,4096,6
TCP,38629,4096,6
TCP,17822,4096,6
TCP,19997,4096,6
TCP,20904,4096,6
TCP,11673,4096,6
TCP,28908,4096,6
TCP,10185,4096,6
TCP,13526,4096,6
TCP,13508,4096,6
TCP,20050,4096,6
TCP,13381,4096,6
TCP,50512,4096,6
TCP,10155,4096,6
TCP,20787,4096,6
TCP,11727,4096,6
TCP,26700,4096,6
TCP,16600,4096,6
TCP,30083,4096,6
TCP,16627,4096,6
TCP,17694,4096,6
TCP,50832,4096,6
TCP,16674,4096,6
TCP,32498,4096,6
TCP,50862,4096,6
TCP,41574,4096,6
TCP,16702,4096,6
TCP,16713,4096,6
TCP,49214,4096,6
TCP,16715,4096,6
TCP,16748,4096,6
TCP,10016,4096,6
TCP,16758,4096,6
TCP,16760,4096,6
TCP,17560,4096,6
TCP,9575,4096,6
TCP,32532,4096,6
TCP,32533,4096,6
TCP,16788,4096,6
TCP,16825,4096,6
TCP,32540,4096,6
TCP,16830,4096,6
TCP,16836,4096,6
TCP,16837,4096,6
TCP,16851,4096,6
TCP,32609,4096,6
TCP,17369,4096,6
TCP,51208,4096,6
TCP,14483,4096,6
TCP,16891,4096,6
TCP,17290,4096,6
TCP,16896,4096,6
TCP,16911,4096,6
TCP,32558,4096,6
TCP,32566,4096,6
TCP,49620,4096,6
TCP,22440,4096,6
TCP,17226,4096,6
TCP,16926,4096,6
TCP,32571,4096,6
